index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end
175,1886347,17904,17962,29:49.4,29:55.2,29,49,5.8,1,2,4177,right_to_left,Auckland FC,3,False,False,False,create,1,medium_block,9,5.16,-24.32,5,wide_right,2,middle_third,False,9.33,17.72,2,half_space_left,2,middle_third,False,33.59,48.25,63.07,54.29,37.86,37.61,33.78,38.23
176,1886347,17962,17981,29:55.2,29:57.1,29,55,1.9,1,2,4177,right_to_left,Auckland FC,1,False,False,False,finish,2,low_block,8,9.49,17.97,2,half_space_left,2,middle_third,False,6.54,16.33,2,half_space_left,2,middle_third,False,48.43,49.77,54.41,56.72,37.78,39.59,38.17,36.81
177,1886347,17981,18059,29:57.1,30:04.9,29,57,7.8,1,2,4177,right_to_left,Auckland FC,2,True,False,False,create,1,medium_block,9,5.75,15.77,2,half_space_left,2,middle_third,False,21.68,-10.36,4,half_space_right,3,attacking_third,False,49.9,57.19,56.81,54.85,39.62,38.75,36.72,38.35
178,1886347,18059,18075,30:04.9,30:06.5,30,4,1.6,1,1,1805,left_to_right,Newcastle,1,True,False,False,chaotic,5,chaotic,5,-20.64,9.91,2,half_space_left,1,defensive_third,False,1.22,-0.08,3,center,2,middle_third,False,38.65,37.91,38.44,41.26,56.88,53.94,54.97,56.57
179,1886347,18075,18096,30:06.5,30:08.6,30,6,2.1,1,2,4177,right_to_left,Auckland FC,1,False,False,False,create,1,medium_block,9,-1.11,0.88,3,center,2,middle_third,False,4.29,9.23,2,half_space_left,2,middle_third,False,53.92,54.63,56.63,56.38,37.91,39.0,41.44,42.37
180,1886347,18096,18173,30:08.6,30:16.3,30,8,7.7,1,2,4177,right_to_left,Auckland FC,4,False,False,False,finish,2,low_block,8,5.02,9.54,2,half_space_left,2,middle_third,False,6.41,11.74,2,half_space_left,2,middle_third,False,54.84,36.49,56.25,60.95,39.05,26.87,42.3,37.2
181,1886347,18173,18256,30:16.3,30:24.6,30,16,8.3,1,2,4177,right_to_left,Auckland FC,3,False,False,False,create,1,medium_block,9,5.46,11.76,2,half_space_left,2,middle_third,False,19.68,29.88,1,wide_left,3,attacking_third,False,36.67,59.65,60.91,54.99,26.88,36.26,37.44,37.52
182,1886347,18256,18357,30:24.6,30:34.7,30,24,10.1,1,2,4177,right_to_left,Auckland FC,5,True,False,False,finish,2,low_block,8,20.6,30.5,1,wide_left,3,attacking_third,False,44.94,7.61,3,center,3,attacking_third,True,59.37,37.23,55.17,74.44,36.41,28.03,37.47,25.95
183,1886347,18357,18398,30:34.7,30:38.8,30,34,4.1,1,1,1805,left_to_right,Newcastle,2,False,False,False,build_up,0,high_block,10,-44.62,-7.0,3,center,1,defensive_third,False,-20.4,-25.09,5,wide_right,1,defensive_third,False,27.87,29.26,25.92,29.29,37.03,31.65,74.75,71.16
184,1886347,18398,18449,30:38.8,30:43.9,30,38,5.1,1,1,1805,left_to_right,Newcastle,2,False,False,False,create,1,medium_block,9,-19.93,-25.51,5,wide_right,1,defensive_third,False,-2.81,-28.51,5,wide_right,2,middle_third,False,29.36,38.66,29.58,40.61,31.61,29.39,70.92,58.07
185,1886347,18828,18842,31:21.8,31:23.2,31,21,1.4,1,1,1805,left_to_right,Newcastle,1,False,False,False,create,1,medium_block,9,-4.22,-28.48,5,wide_right,2,middle_third,False,-19.55,-26.7,5,wide_right,1,defensive_third,False,44.63,45.03,55.86,55.78,28.07,29.55,52.07,55.25
186,1886347,18842,18974,31:23.2,31:36.4,31,23,13.2,1,1,1805,left_to_right,Newcastle,6,False,False,False,build_up,0,high_block,10,-20.21,-26.7,5,wide_right,1,defensive_third,False,-20.27,-19.06,4,half_space_right,1,defensive_third,False,45.06,55.33,55.78,50.24,29.7,32.76,55.68,67.16
187,1886347,18974,18997,31:36.4,31:38.7,31,36,2.3,1,1,1805,left_to_right,Newcastle,1,True,False,False,create,1,medium_block,9,-19.84,-19.04,4,half_space_right,1,defensive_third,False,-12.83,-26.09,5,wide_right,2,middle_third,False,55.26,51.16,50.23,49.35,32.51,31.52,67.03,63.78
188,1886347,18997,19090,31:38.7,31:48.0,31,38,9.3,1,2,4177,right_to_left,Auckland FC,4,False,False,False,create,1,medium_block,9,12.42,26.27,1,wide_left,2,middle_third,False,-19.49,-23.13,5,wide_right,1,defensive_third,False,31.48,56.99,63.59,56.24,50.72,44.93,49.28,57.32
189,1886347,19090,19191,31:48.0,31:58.1,31,48,10.1,1,2,4177,right_to_left,Auckland FC,4,False,False,False,build_up,0,high_block,10,-20.03,-23.22,5,wide_right,1,defensive_third,False,-20.15,31.44,1,wide_left,1,defensive_third,False,57.05,56.17,56.18,49.19,44.92,36.89,57.65,60.23
190,1886347,19191,19198,31:58.1,31:58.8,31,58,0.7,1,2,4177,right_to_left,Auckland FC,1,False,False,False,create,1,medium_block,9,-19.98,31.33,1,wide_left,1,defensive_third,False,-19.73,30.24,1,wide_left,1,defensive_third,False,56.03,55.34,48.94,47.59,36.89,38.4,59.92,57.99
191,1886347,19198,19253,31:58.8,32:04.3,31,58,5.5,1,2,4177,right_to_left,Auckland FC,2,False,False,False,build_up,0,high_block,10,-20.13,29.6,1,wide_left,1,defensive_third,False,-20.0,-13.94,4,half_space_right,1,defensive_third,False,55.26,59.31,47.37,42.92,38.67,41.48,57.7,49.15
192,1886347,19253,19303,32:04.3,32:09.3,32,4,5.0,1,2,4177,right_to_left,Auckland FC,2,False,False,False,create,1,medium_block,9,-19.69,-14.24,4,half_space_right,1,defensive_third,False,-19.85,-23.77,5,wide_right,1,defensive_third,False,59.47,57.84,43.0,51.2,41.54,45.34,49.14,48.66
193,1886347,19303,19390,32:09.3,32:18.0,32,9,8.7,1,2,4177,right_to_left,Auckland FC,3,False,False,False,build_up,0,high_block,10,-20.28,-23.59,5,wide_right,1,defensive_third,False,-21.66,-23.63,5,wide_right,1,defensive_third,False,57.82,56.01,51.26,49.21,45.06,40.55,48.94,59.13
194,1886347,19390,19408,32:18.0,32:19.8,32,18,1.8,1,2,4177,right_to_left,Auckland FC,0,True,False,False,create,1,medium_block,9,-19.63,-23.66,5,wide_right,1,defensive_third,False,3.2,-22.82,5,wide_right,2,middle_third,False,55.87,51.08,49.34,49.36,40.35,40.38,59.18,58.24
195,1886347,19408,19446,32:19.8,32:23.6,32,19,3.8,1,1,1805,left_to_right,Newcastle,2,False,False,False,create,1,medium_block,9,-3.69,22.86,1,wide_left,2,middle_third,False,-19.35,12.48,2,half_space_left,1,defensive_third,False,40.36,43.62,58.09,55.88,50.74,39.07,49.29,53.43
196,1886347,19446,19480,32:23.6,32:27.0,32,23,3.4,1,1,1805,left_to_right,Newcastle,1,False,False,False,build_up,0,high_block,10,-20.0,12.39,2,half_space_left,1,defensive_third,False,-21.51,14.73,2,half_space_left,1,defensive_third,False,43.82,50.39,55.86,53.09,38.85,34.89,53.91,62.08
197,1886347,19480,19558,32:27.0,32:34.8,32,27,7.8,1,1,1805,left_to_right,Newcastle,2,False,False,False,create,1,medium_block,9,-19.91,15.31,2,half_space_left,1,defensive_third,False,16.58,-6.57,3,center,2,middle_third,False,50.56,38.22,52.91,63.48,34.93,29.73,61.97,63.78
198,1886347,19558,19594,32:34.8,32:38.4,32,34,3.6,1,1,1805,left_to_right,Newcastle,2,True,False,False,finish,2,low_block,8,17.09,-6.64,3,center,2,middle_third,False,38.91,-19.09,4,half_space_right,3,attacking_third,True,38.12,34.7,63.7,72.6,29.5,21.87,63.69,58.09
199,1886347,19857,19926,33:04.7,33:11.6,33,4,6.9,1,2,4177,right_to_left,Auckland FC,4,False,False,False,build_up,0,high_block,10,-46.21,10.3,2,half_space_left,1,defensive_third,False,-34.84,-19.92,4,half_space_right,1,defensive_third,False,57.91,58.27,48.79,48.39,37.74,42.22,69.23,73.94
200,1886347,19926,19951,33:11.6,33:14.1,33,11,2.5,1,2,4177,right_to_left,Auckland FC,1,True,False,False,direct,6,defending_direct,15,-33.98,-20.19,5,wide_right,1,defensive_third,False,3.32,-12.07,4,half_space_right,2,middle_third,False,58.24,49.99,48.47,51.34,42.11,38.72,73.65,68.82
201,1886347,19951,19986,33:14.1,33:17.6,33,14,3.5,1,1,1805,left_to_right,Newcastle,1,True,False,False,chaotic,5,chaotic,5,-3.29,11.39,2,half_space_left,2,middle_third,False,19.29,1.56,3,center,3,attacking_third,False,38.53,33.97,68.64,59.91,49.5,33.41,51.79,52.54
202,1886347,19986,20071,33:17.6,33:26.1,33,17,8.5,1,2,4177,right_to_left,Auckland FC,2,False,False,False,create,1,medium_block,9,-18.73,-1.61,3,center,1,defensive_third,False,23.14,23.75,1,wide_left,3,attacking_third,False,33.37,37.94,52.33,59.02,33.93,31.98,59.88,49.81
203,1886347,20071,20199,33:26.1,33:38.9,33,26,12.8,1,2,4177,right_to_left,Auckland FC,2,True,False,False,finish,2,low_block,8,24.42,24.21,1,wide_left,3,attacking_third,False,45.14,1.27,3,center,3,attacking_third,True,38.03,33.9,59.56,70.39,32.12,17.01,49.65,18.6
204,1886347,20199,20256,33:38.9,33:44.6,33,38,5.7,1,1,1805,left_to_right,Newcastle,2,True,False,False,chaotic,5,chaotic,5,-45.09,-0.65,3,center,1,defensive_third,False,-17.81,-6.92,3,center,1,defensive_third,False,17.0,24.18,18.57,27.88,33.98,40.18,70.34,62.8
205,1886347,20256,20549,33:44.6,34:13.9,33,44,29.3,1,2,4177,right_to_left,Auckland FC,10,True,False,False,finish,2,low_block,8,17.76,7.16,3,center,3,attacking_third,False,34.39,1.23,3,center,3,attacking_third,False,40.43,48.27,62.68,59.63,24.25,31.86,28.02,25.21
206,1886347,20549,20570,34:13.9,34:16.0,34,13,2.1,1,1,1805,left_to_right,Newcastle,1,False,False,False,chaotic,5,chaotic,5,-34.57,-1.17,3,center,1,defensive_third,False,-47.2,-2.12,3,center,1,defensive_third,False,31.77,32.83,25.18,26.97,47.98,40.36,59.71,64.72
207,1886347,20570,20614,34:16.0,34:20.4,34,16,4.4,1,1,1805,left_to_right,Newcastle,1,True,False,False,direct,6,defending_direct,15,-46.37,-2.41,3,center,1,defensive_third,False,4.46,-0.46,3,center,2,middle_third,False,33.03,35.14,27.13,45.33,39.97,41.54,65.18,66.89
208,1886347,20614,20637,34:20.4,34:22.7,34,20,2.3,1,2,4177,right_to_left,Auckland FC,1,False,False,False,create,1,medium_block,9,-5.17,0.24,3,center,2,middle_third,False,-18.9,-3.97,3,center,1,defensive_third,False,41.84,47.6,66.77,63.76,35.11,36.35,45.85,56.09
209,1886347,20637,20826,34:22.7,34:41.6,34,22,18.9,1,2,4177,right_to_left,Auckland FC,4,False,False,False,build_up,0,high_block,10,-20.34,-3.91,3,center,1,defensive_third,False,-20.03,16.43,2,half_space_left,1,defensive_third,False,47.91,58.84,63.61,44.51,36.42,35.6,56.41,50.39
210,1886347,20826,21028,34:41.6,35:01.8,34,41,20.2,1,2,4177,right_to_left,Auckland FC,6,True,False,False,create,1,medium_block,9,-19.8,16.44,2,half_space_left,1,defensive_third,False,-1.38,-8.08,3,center,2,middle_third,False,58.68,51.49,44.6,45.49,35.52,35.73,50.14,46.81
211,1886347,21299,21321,35:28.9,35:31.1,35,28,2.2,1,1,1805,left_to_right,Newcastle,1,True,False,False,chaotic,5,chaotic,5,-22.15,33.72,1,wide_left,1,defensive_third,False,-1.72,26.95,1,wide_left,2,middle_third,False,34.54,34.67,40.68,44.03,23.88,23.02,58.28,57.55
212,1886347,21321,21342,35:31.1,35:33.2,35,31,2.1,1,2,4177,right_to_left,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,0.87,-26.77,5,wide_right,2,middle_third,False,-2.98,-28.21,5,wide_right,2,middle_third,False,23.0,23.73,57.5,57.07,34.6,34.47,44.22,48.38
213,1886347,21398,21447,35:38.8,35:43.7,35,38,4.9,1,1,1805,left_to_right,Newcastle,2,True,False,False,chaotic,5,chaotic,5,-6.98,32.26,1,wide_left,2,middle_third,False,0.48,35.03,1,wide_left,2,middle_third,False,39.42,37.38,46.41,47.38,23.88,25.29,53.38,52.86
214,1886347,21486,21764,35:47.6,36:15.4,35,47,27.8,1,2,4177,right_to_left,Auckland FC,10,True,False,False,create,1,medium_block,9,-13.98,-32.5,5,wide_right,2,middle_third,False,-1.8,27.86,1,wide_left,2,middle_third,False,34.44,51.24,53.52,54.93,32.23,44.31,47.98,52.51
215,1886347,21764,21791,36:15.4,36:18.1,36,15,2.7,1,1,1805,left_to_right,Newcastle,1,True,False,False,chaotic,5,chaotic,5,2.26,-28.08,5,wide_right,2,middle_third,False,14.15,-35.29,5,wide_right,2,middle_third,False,43.83,45.2,52.57,53.66,50.84,51.81,54.95,55.67
216,1886347,21988,22008,36:37.8,36:39.8,36,37,2.0,1,2,4177,right_to_left,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,-10.95,34.72,1,wide_left,2,middle_third,False,2.88,19.07,2,half_space_left,2,middle_third,False,31.56,28.55,49.41,50.02,25.25,24.5,57.23,56.31
217,1886347,22008,22031,36:39.8,36:42.1,36,39,2.3,1,1,1805,left_to_right,Newcastle,1,True,False,False,chaotic,5,chaotic,5,-2.67,-18.2,4,half_space_right,2,middle_third,False,10.21,-4.35,3,center,2,middle_third,False,24.44,23.49,56.22,53.76,28.41,30.88,49.91,49.32
218,1886347,22031,22105,36:42.1,36:49.5,36,42,7.4,1,2,4177,right_to_left,Auckland FC,3,False,False,False,create,1,medium_block,9,-10.52,4.16,3,center,2,middle_third,False,-19.96,-17.66,4,half_space_right,1,defensive_third,False,31.28,54.23,49.44,52.14,23.44,37.53,53.64,54.85
219,1886347,22105,22188,36:49.5,36:57.8,36,49,8.3,1,2,4177,right_to_left,Auckland FC,3,False,False,False,build_up,0,high_block,10,-20.67,-17.02,4,half_space_right,1,defensive_third,False,-27.06,31.12,1,wide_left,1,defensive_third,False,54.55,60.53,52.0,47.72,37.53,38.06,55.28,63.6
220,1886347,22188,22238,36:57.8,37:02.8,36,57,5.0,1,2,4177,right_to_left,Auckland FC,1,False,False,False,direct,6,defending_direct,15,-26.31,31.16,1,wide_left,1,defensive_third,False,36.9,27.56,1,wide_left,3,attacking_third,False,60.31,42.87,47.93,73.17,37.87,34.41,63.41,59.74
221,1886347,22843,23043,38:03.3,38:23.3,38,3,20.0,1,2,4177,right_to_left,Auckland FC,7,False,False,False,set_play,7,defending_set_play,13,40.52,30.95,1,wide_left,3,attacking_third,False,30.28,15.04,2,half_space_left,3,attacking_third,False,41.46,38.47,64.24,67.07,29.38,37.64,8.77,26.21
222,1886347,23043,23185,38:23.3,38:37.5,38,23,14.2,1,2,4177,right_to_left,Auckland FC,4,True,False,False,finish,2,low_block,8,30.62,15.85,2,half_space_left,3,attacking_third,False,51.73,8.6,3,center,3,attacking_third,True,38.57,26.56,67.03,80.11,37.85,18.58,26.11,17.52
223,1886347,23185,23349,38:37.5,38:53.9,38,37,16.4,1,1,1805,left_to_right,Newcastle,5,True,False,False,build_up,0,high_block,10,-51.7,-8.26,3,center,1,defensive_third,False,-25.39,23.4,1,wide_left,1,defensive_third,False,18.46,56.38,17.46,48.77,26.54,40.64,80.04,65.95
224,1886347,23349,23418,38:53.9,39:00.8,38,53,6.9,1,2,4177,right_to_left,Auckland FC,3,True,False,True,quick_break,3,defending_quick_break,12,25.45,-23.32,5,wide_right,3,attacking_third,False,46.35,4.92,3,center,3,attacking_third,True,40.43,32.04,65.78,82.65,56.12,28.35,48.75,45.22
225,1886347,23891,23952,39:48.1,39:54.2,39,48,6.1,1,1,1805,left_to_right,Newcastle,3,False,False,False,build_up,0,high_block,10,-44.06,-2.57,3,center,1,defensive_third,False,-21.46,13.36,2,half_space_left,1,defensive_third,False,58.44,61.76,48.05,47.65,37.5,30.46,68.24,68.4
226,1886347,23952,24151,39:54.2,40:14.1,39,54,19.9,1,1,1805,left_to_right,Newcastle,8,False,False,False,create,1,medium_block,9,-19.8,12.28,2,half_space_left,1,defensive_third,False,-6.77,28.18,1,wide_left,2,middle_third,False,61.52,58.09,47.68,50.82,30.18,41.3,68.03,54.31
227,1886347,24151,24189,40:14.1,40:17.9,40,14,3.8,1,1,1805,left_to_right,Newcastle,1,True,False,False,direct,6,defending_direct,15,-5.88,27.44,1,wide_left,2,middle_third,False,40.33,1.86,3,center,3,attacking_third,True,57.91,50.28,51.15,63.79,41.13,42.72,54.41,56.57
228,1886347,24189,24269,40:17.9,40:25.9,40,17,8.0,1,2,4177,right_to_left,Auckland FC,2,False,False,False,build_up,0,high_block,10,-40.51,-1.6,3,center,1,defensive_third,False,-20.4,22.2,1,wide_left,1,defensive_third,False,42.87,61.06,56.34,49.23,50.07,39.95,63.78,57.41
229,1886347,24269,24300,40:25.9,40:29.0,40,25,3.1,1,2,4177,right_to_left,Auckland FC,1,False,False,False,create,1,medium_block,9,-18.81,23.46,1,wide_left,1,defensive_third,False,-19.92,28.76,1,wide_left,1,defensive_third,False,61.12,60.53,49.22,50.01,40.23,44.15,57.44,54.6
230,1886347,24300,24447,40:29.0,40:43.7,40,29,14.7,1,2,4177,right_to_left,Auckland FC,4,False,False,False,build_up,0,high_block,10,-20.8,28.41,1,wide_left,1,defensive_third,False,-20.58,-21.18,5,wide_right,1,defensive_third,False,60.61,61.74,49.95,45.67,43.99,39.85,54.83,55.34
231,1886347,24447,24619,40:43.7,41:00.9,40,43,17.2,1,2,4177,right_to_left,Auckland FC,5,False,False,False,create,1,medium_block,9,-19.61,-22.42,5,wide_right,1,defensive_third,False,-7.78,34.37,1,wide_left,2,middle_third,False,61.66,55.17,45.73,51.89,39.96,42.44,55.21,50.69
232,1886347,24733,24759,41:12.3,41:14.9,41,12,2.6,1,2,4177,right_to_left,Auckland FC,2,True,False,False,chaotic,5,chaotic,5,0.15,33.46,1,wide_left,2,middle_third,False,-3.82,35.25,1,wide_left,2,middle_third,False,42.81,41.4,53.05,54.57,33.43,34.78,51.53,53.18
233,1886347,24917,24947,41:30.7,41:33.7,41,30,3.0,1,1,1805,left_to_right,Newcastle,3,True,False,False,create,1,medium_block,9,1.82,-33.36,5,wide_right,2,middle_third,False,1.24,-26.48,5,wide_right,2,middle_third,False,35.0,32.86,54.45,53.93,28.55,28.56,51.75,49.44
234,1886347,24947,24955,41:33.7,41:34.5,41,33,0.8,1,2,4177,right_to_left,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,-0.81,26.26,1,wide_left,2,middle_third,False,3.16,25.46,1,wide_left,2,middle_third,False,28.42,27.12,49.33,48.35,32.76,31.97,53.91,53.75
235,1886347,24955,24972,41:34.5,41:36.2,41,34,1.7,1,1,1805,left_to_right,Newcastle,1,True,False,False,chaotic,5,chaotic,5,-3.32,-25.18,5,wide_right,2,middle_third,False,0.99,-17.18,4,half_space_right,2,middle_third,False,31.83,29.67,53.7,52.5,26.88,25.57,48.19,46.66
236,1886347,24972,25044,41:36.2,41:43.4,41,36,7.2,1,2,4177,right_to_left,Auckland FC,3,False,False,False,create,1,medium_block,9,-1.15,16.69,2,half_space_left,2,middle_third,False,-18.48,-7.29,3,center,1,defensive_third,False,25.48,40.02,46.66,50.02,29.51,32.9,52.38,52.67
237,1886347,25044,25108,41:43.4,41:49.8,41,43,6.4,1,2,4177,right_to_left,Auckland FC,2,False,False,False,build_up,0,high_block,10,-20.09,-7.29,3,center,1,defensive_third,False,-20.5,15.59,2,half_space_left,1,defensive_third,False,40.52,62.12,49.94,47.24,33.06,39.39,52.8,55.99
238,1886347,25108,25133,41:49.8,41:52.3,41,49,2.5,1,2,4177,right_to_left,Auckland FC,1,False,False,False,create,1,medium_block,9,-19.25,14.84,2,half_space_left,1,defensive_third,False,-8.32,11.41,2,half_space_left,2,middle_third,False,62.03,59.66,47.22,47.58,39.3,36.16,55.69,46.52
239,1886347,25317,25418,42:10.7,42:20.8,42,10,10.1,1,2,4177,right_to_left,Auckland FC,4,True,False,False,create,1,medium_block,9,-8.58,12.41,2,half_space_left,2,middle_third,False,46.5,4.71,3,center,3,attacking_third,True,60.71,39.95,52.87,79.11,34.1,31.29,43.73,45.66
240,1886347,25418,25509,42:20.8,42:29.9,42,20,9.1,1,1,1805,left_to_right,Newcastle,3,False,False,False,chaotic,5,chaotic,5,-46.39,-3.68,3,center,1,defensive_third,False,-23.7,-28.41,5,wide_right,1,defensive_third,False,31.11,31.93,45.58,41.17,39.92,38.64,79.31,74.59
241,1886347,26003,26145,43:19.3,43:33.5,43,19,14.2,1,1,1805,left_to_right,Newcastle,5,False,False,False,build_up,0,high_block,10,-21.47,-25.3,5,wide_right,1,defensive_third,False,-20.44,-33.37,5,wide_right,1,defensive_third,False,41.69,57.28,51.82,50.36,30.15,39.7,63.37,69.33
242,1886347,26145,26211,43:33.5,43:40.1,43,33,6.6,1,1,1805,left_to_right,Newcastle,2,True,False,False,create,1,medium_block,9,-19.93,-33.21,5,wide_right,1,defensive_third,False,27.86,-17.27,4,half_space_right,3,attacking_third,False,57.14,41.74,50.32,66.94,39.68,29.42,69.27,63.79
243,1886347,26211,26265,43:40.1,43:45.5,43,40,5.4,1,2,4177,right_to_left,Auckland FC,3,False,False,True,build_up,0,high_block,10,-27.81,16.91,2,half_space_left,1,defensive_third,False,-20.89,24.23,1,wide_left,1,defensive_third,False,29.26,32.53,63.62,52.19,41.42,31.65,67.19,64.89
244,1886347,26265,26370,43:45.5,43:56.0,43,45,10.5,1,2,4177,right_to_left,Auckland FC,3,False,False,True,create,1,medium_block,9,-19.47,23.38,1,wide_left,1,defensive_third,False,28.03,19.26,2,half_space_left,3,attacking_third,False,32.48,35.32,52.08,64.34,31.87,23.88,64.79,59.72
245,1886347,26370,26521,43:56.0,44:11.1,43,56,15.1,1,2,4177,right_to_left,Auckland FC,5,False,False,False,finish,2,low_block,8,28.79,19.01,2,half_space_left,3,attacking_third,False,5.52,4.36,3,center,2,middle_third,False,35.18,48.72,64.88,59.9,23.7,33.91,59.65,29.96
246,1886347,26521,26551,44:11.1,44:14.1,44,11,3.0,1,2,4177,right_to_left,Auckland FC,1,False,False,False,create,1,medium_block,9,5.12,3.66,3,center,2,middle_third,False,4.9,4.06,3,center,2,middle_third,False,49.02,57.7,59.83,57.73,34.01,35.42,30.13,33.48
247,1886347,26551,26674,44:14.1,44:26.4,44,14,12.3,1,2,4177,right_to_left,Auckland FC,5,False,False,False,finish,2,low_block,8,5.27,5.31,3,center,2,middle_third,False,5.61,4.44,3,center,2,middle_third,False,57.95,56.18,57.69,57.11,35.38,35.77,33.59,31.16
248,1886347,26674,26698,44:26.4,44:28.8,44,26,2.4,1,2,4177,right_to_left,Auckland FC,1,False,False,False,create,1,medium_block,9,5.24,3.5,3,center,2,middle_third,False,4.87,-9.45,4,half_space_right,2,middle_third,False,56.27,58.69,57.1,57.17,35.77,38.07,31.11,30.92
249,1886347,26698,26807,44:28.8,44:39.7,44,28,10.9,1,2,4177,right_to_left,Auckland FC,4,False,False,False,finish,2,low_block,8,5.24,-10.6,4,half_space_right,2,middle_third,False,5.42,-2.42,3,center,2,middle_third,False,58.79,63.46,57.11,56.35,38.25,30.72,30.92,36.68
250,1886347,26807,26862,44:39.7,44:45.2,44,39,5.5,1,2,4177,right_to_left,Auckland FC,3,False,False,False,create,1,medium_block,9,5.16,-3.19,3,center,2,middle_third,False,13.68,-23.91,5,wide_right,2,middle_third,False,63.46,61.26,56.23,55.85,30.88,45.64,36.72,42.62
251,1886347,26862,26879,44:45.2,44:46.9,44,45,1.7,1,2,4177,right_to_left,Auckland FC,1,True,False,False,finish,2,low_block,8,13.92,-23.9,5,wide_right,2,middle_third,False,29.2,-30.29,5,wide_right,3,attacking_third,False,61.17,59.22,55.96,58.6,45.51,40.36,42.63,41.29
252,1886347,27083,27165,45:07.3,45:15.5,45,7,8.2,1,1,1805,left_to_right,Newcastle,5,False,False,True,build_up,0,high_block,10,-36.34,34.39,1,wide_left,1,defensive_third,False,-20.25,-18.78,4,half_space_right,1,defensive_third,False,36.41,41.96,31.57,48.15,22.89,27.65,68.02,57.19
253,1886347,27165,27213,45:15.5,45:20.3,45,15,4.8,1,1,1805,left_to_right,Newcastle,1,False,False,True,create,1,medium_block,9,-19.46,-19.28,4,half_space_right,1,defensive_third,False,-19.62,-18.76,4,half_space_right,1,defensive_third,False,42.07,45.78,48.39,55.45,27.93,32.91,57.02,52.48
254,1886347,27213,27258,45:20.3,45:24.8,45,20,4.5,1,1,1805,left_to_right,Newcastle,2,False,False,True,build_up,0,high_block,10,-20.39,-18.34,4,half_space_right,1,defensive_third,False,-20.76,6.33,3,center,1,defensive_third,False,46.15,59.89,55.39,49.61,33.0,39.83,52.65,57.11
255,1886347,27258,27325,45:24.8,45:31.5,45,24,6.7,1,1,1805,left_to_right,Newcastle,2,False,False,True,create,1,medium_block,9,-19.27,6.26,3,center,1,defensive_third,False,29.51,-31.27,5,wide_right,3,attacking_third,False,60.05,54.77,49.49,66.36,39.89,38.32,57.16,55.99
256,1886347,27325,27372,45:31.5,45:36.2,45,31,4.7,1,1,1805,left_to_right,Newcastle,1,False,False,False,finish,2,low_block,8,29.77,-31.11,5,wide_right,3,attacking_third,False,31.53,2.61,3,center,3,attacking_third,False,54.37,35.78,66.64,73.61,38.33,20.8,55.92,46.23
257,1886347,27533,27601,45:52.3,45:59.1,45,52,6.8,1,1,1805,left_to_right,Newcastle,4,False,False,False,finish,2,low_block,8,24.94,33.25,1,wide_left,3,attacking_third,False,-23.43,-29.14,5,wide_right,1,defensive_third,False,41.8,33.21,62.5,35.51,29.68,33.29,32.69,62.54
258,1886347,27601,27627,45:59.1,46:01.7,45,59,2.6,1,1,1805,left_to_right,Newcastle,1,True,False,False,chaotic,5,chaotic,5,22.61,28.44,1,wide_left,3,attacking_third,False,16.84,22.11,1,wide_left,2,middle_third,False,33.18,28.58,62.48,59.9,33.24,34.09,35.37,34.03
259,1886347,27762,27860,46:15.2,46:25.0,46,15,9.8,1,2,4177,right_to_left,Auckland FC,3,False,False,False,create,1,medium_block,9,-3.61,-16.07,4,half_space_right,2,middle_third,False,2.14,32.78,1,wide_left,2,middle_third,False,30.84,46.35,46.92,54.45,21.12,33.64,51.15,48.37
260,1886347,27860,27885,45:06.0,45:08.5,0,6,2.5,2,2,1805,right_to_left,Newcastle,1,True,False,False,chaotic,5,chaotic,5,-2.2,-33.32,5,wide_right,2,middle_third,False,-10.3,-19.94,4,half_space_right,2,middle_third,False,33.67,31.09,48.33,44.41,45.89,38.84,54.79,57.16
261,1886347,27885,27895,45:08.5,45:09.5,0,8,1.0,2,1,4177,left_to_right,Auckland FC,1,True,False,False,chaotic,5,chaotic,5,10.52,19.47,2,half_space_left,2,middle_third,False,16.94,21.77,1,wide_left,2,middle_third,False,38.91,39.8,57.13,57.28,30.99,31.11,44.17,42.27
262,1886347,28026,28046,45:22.6,45:24.6,0,22,2.0,2,2,1805,right_to_left,Newcastle,2,True,False,False,chaotic,5,chaotic,5,-22.9,-26.37,5,wide_right,1,defensive_third,False,-24.33,-23.62,5,wide_right,1,defensive_third,False,34.73,30.82,41.53,39.14,26.54,25.67,63.11,60.41
